Time,Oxygen Level,Pulse Rate,Motion,O2 Reminder,PR Reminder
04:35:27 Mar 04 2024,94,69,0,0,0
04:35:31 Mar 04 2024,95,70,0,0,0
04:35:35 Mar 04 2024,95,69,0,0,0
04:35:39 Mar 04 2024,95,69,0,0,0
04:35:43 Mar 04 2024,95,69,0,0,0
04:35:47 Mar 04 2024,94,68,0,0,0
04:35:51 Mar 04 2024,95,69,0,0,0
04:35:55 Mar 04 2024,95,70,0,0,0
04:35:59 Mar 04 2024,95,67,0,0,0
04:36:03 Mar 04 2024,95,66,0,0,0
04:36:07 Mar 04 2024,95,67,0,0,0
04:36:11 Mar 04 2024,95,67,0,0,0
04:36:15 Mar 04 2024,95,67,0,0,0
04:36:19 Mar 04 2024,95,66,0,0,0
04:36:23 Mar 04 2024,95,67,0,0,0
04:36:27 Mar 04 2024,95,69,0,0,0
04:36:31 Mar 04 2024,95,69,0,0,0
04:36:35 Mar 04 2024,95,69,0,0,0
04:36:39 Mar 04 2024,95,71,0,0,0
04:36:43 Mar 04 2024,95,70,0,0,0
04:36:47 Mar 04 2024,95,70,0,0,0
04:36:51 Mar 04 2024,95,69,0,0,0
04:36:55 Mar 04 2024,95,72,12,0,0
04:36:59 Mar 04 2024,95,73,0,0,0
04:37:03 Mar 04 2024,94,74,0,0,0
04:37:07 Mar 04 2024,93,73,0,0,0
04:37:11 Mar 04 2024,94,73,0,0,0
04:37:15 Mar 04 2024,95,73,0,0,0
04:37:19 Mar 04 2024,95,72,0,0,0
04:37:23 Mar 04 2024,94,71,0,0,0
04:37:27 Mar 04 2024,94,70,0,0,0
04:37:31 Mar 04 2024,94,70,0,0,0
04:37:35 Mar 04 2024,95,70,0,0,0
04:37:39 Mar 04 2024,95,70,0,0,0
04:37:43 Mar 04 2024,95,71,0,0,0
04:37:47 Mar 04 2024,94,73,0,0,0
04:37:51 Mar 04 2024,93,72,0,0,0
04:37:55 Mar 04 2024,94,71,0,0,0
04:37:59 Mar 04 2024,95,73,0,0,0
04:38:03 Mar 04 2024,95,74,0,0,0
04:38:07 Mar 04 2024,94,74,0,0,0
04:38:11 Mar 04 2024,94,73,0,0,0
04:38:15 Mar 04 2024,94,72,0,0,0
04:38:19 Mar 04 2024,94,74,0,0,0
04:38:23 Mar 04 2024,94,74,0,0,0
04:38:27 Mar 04 2024,94,72,0,0,0
04:38:31 Mar 04 2024,94,71,0,0,0
04:38:35 Mar 04 2024,94,70,0,0,0
04:38:39 Mar 04 2024,94,70,0,0,0
04:38:43 Mar 04 2024,95,70,0,0,0
04:38:47 Mar 04 2024,94,71,22,0,0
04:38:51 Mar 04 2024,94,71,3,0,0
04:38:55 Mar 04 2024,94,71,12,0,0
04:38:59 Mar 04 2024,94,74,5,0,0
04:39:03 Mar 04 2024,94,76,0,0,0
04:39:07 Mar 04 2024,95,72,0,0,0
04:39:11 Mar 04 2024,95,71,4,0,0
04:39:15 Mar 04 2024,95,70,0,0,0
04:39:19 Mar 04 2024,95,70,0,0,0
04:39:23 Mar 04 2024,95,70,0,0,0
04:39:27 Mar 04 2024,95,71,0,0,0
04:39:31 Mar 04 2024,95,70,0,0,0
04:39:35 Mar 04 2024,95,69,0,0,0
04:39:39 Mar 04 2024,95,67,0,0,0
04:39:43 Mar 04 2024,95,67,0,0,0
04:39:47 Mar 04 2024,95,66,0,0,0
04:39:51 Mar 04 2024,95,65,0,0,0
04:39:55 Mar 04 2024,95,65,0,0,0
04:39:59 Mar 04 2024,95,64,0,0,0
04:40:03 Mar 04 2024,95,64,0,0,0
04:40:07 Mar 04 2024,95,64,0,0,0
04:40:11 Mar 04 2024,95,64,0,0,0
04:40:15 Mar 04 2024,95,64,0,0,0
04:40:19 Mar 04 2024,95,65,0,0,0
04:40:23 Mar 04 2024,95,66,0,0,0
04:40:27 Mar 04 2024,95,66,0,0,0
04:40:31 Mar 04 2024,95,65,0,0,0
04:40:35 Mar 04 2024,95,65,0,0,0
04:40:39 Mar 04 2024,95,67,0,0,0
04:40:43 Mar 04 2024,95,67,0,0,0
04:40:47 Mar 04 2024,95,67,0,0,0
04:40:51 Mar 04 2024,95,66,0,0,0
04:40:55 Mar 04 2024,95,65,0,0,0
04:40:59 Mar 04 2024,94,66,0,0,0
04:41:03 Mar 04 2024,94,67,0,0,0
04:41:07 Mar 04 2024,95,68,0,0,0
04:41:11 Mar 04 2024,95,68,0,0,0
04:41:15 Mar 04 2024,94,69,0,0,0
04:41:19 Mar 04 2024,94,70,0,0,0
04:41:23 Mar 04 2024,94,70,0,0,0
04:41:27 Mar 04 2024,95,70,0,0,0
04:41:31 Mar 04 2024,95,70,0,0,0
04:41:35 Mar 04 2024,95,69,0,0,0
04:41:39 Mar 04 2024,95,68,0,0,0
04:41:43 Mar 04 2024,95,68,0,0,0
04:41:47 Mar 04 2024,95,69,0,0,0
04:41:51 Mar 04 2024,94,69,0,0,0
04:41:55 Mar 04 2024,94,69,0,0,0
04:41:59 Mar 04 2024,94,70,0,0,0
04:42:03 Mar 04 2024,94,69,0,0,0
04:42:07 Mar 04 2024,94,69,0,0,0
04:42:11 Mar 04 2024,95,69,0,0,0
04:42:15 Mar 04 2024,94,69,2,0,0
04:42:19 Mar 04 2024,94,69,12,0,0
04:42:23 Mar 04 2024,94,69,13,0,0
04:42:27 Mar 04 2024,94,70,18,0,0
04:42:31 Mar 04 2024,94,71,5,0,0
04:42:35 Mar 04 2024,93,71,0,0,0
04:42:39 Mar 04 2024,92,66,0,0,0
04:42:43 Mar 04 2024,92,62,0,0,0
04:42:47 Mar 04 2024,93,63,0,0,0
04:42:51 Mar 04 2024,94,64,0,0,0
04:42:55 Mar 04 2024,94,65,0,0,0
04:42:59 Mar 04 2024,93,65,0,0,0
04:43:03 Mar 04 2024,93,64,0,0,0
04:43:07 Mar 04 2024,94,64,0,0,0
04:43:11 Mar 04 2024,95,64,0,0,0
04:43:15 Mar 04 2024,94,64,0,0,0
04:43:19 Mar 04 2024,94,65,0,0,0
04:43:23 Mar 04 2024,94,65,0,0,0
04:43:27 Mar 04 2024,94,67,0,0,0
04:43:31 Mar 04 2024,94,68,0,0,0
04:43:35 Mar 04 2024,94,65,0,0,0
04:43:39 Mar 04 2024,94,66,0,0,0
04:43:43 Mar 04 2024,93,67,0,0,0
04:43:47 Mar 04 2024,93,66,0,0,0
04:43:51 Mar 04 2024,93,66,0,0,0
04:43:55 Mar 04 2024,93,67,0,0,0
04:43:59 Mar 04 2024,93,66,0,0,0
04:44:03 Mar 04 2024,93,66,0,0,0
04:44:07 Mar 04 2024,93,69,0,0,0
04:44:11 Mar 04 2024,93,72,0,0,0
04:44:15 Mar 04 2024,93,74,0,0,0
04:44:19 Mar 04 2024,93,72,0,0,0
04:44:23 Mar 04 2024,93,68,0,0,0
04:44:27 Mar 04 2024,94,65,0,0,0
04:44:31 Mar 04 2024,94,65,0,0,0
04:44:35 Mar 04 2024,93,66,0,0,0
04:44:39 Mar 04 2024,93,67,0,0,0
04:44:43 Mar 04 2024,93,70,0,0,0
04:44:47 Mar 04 2024,93,68,0,0,0
04:44:51 Mar 04 2024,94,66,0,0,0
04:44:55 Mar 04 2024,94,68,0,0,0
04:44:59 Mar 04 2024,94,68,0,0,0
04:45:03 Mar 04 2024,94,66,0,0,0
04:45:07 Mar 04 2024,94,66,0,0,0
04:45:11 Mar 04 2024,94,68,0,0,0
04:45:15 Mar 04 2024,94,70,0,0,0
04:45:19 Mar 04 2024,94,69,0,0,0
04:45:23 Mar 04 2024,94,68,0,0,0
04:45:27 Mar 04 2024,94,67,0,0,0
04:45:31 Mar 04 2024,94,66,0,0,0
04:45:35 Mar 04 2024,94,66,0,0,0
04:45:39 Mar 04 2024,94,66,0,0,0
04:45:43 Mar 04 2024,94,67,0,0,0
04:45:47 Mar 04 2024,94,67,0,0,0
04:45:51 Mar 04 2024,94,67,0,0,0
04:45:55 Mar 04 2024,94,67,0,0,0
04:45:59 Mar 04 2024,94,67,0,0,0
04:46:03 Mar 04 2024,94,68,0,0,0
04:46:07 Mar 04 2024,94,69,0,0,0
04:46:11 Mar 04 2024,93,66,0,0,0
04:46:15 Mar 04 2024,93,67,0,0,0
04:46:19 Mar 04 2024,93,68,0,0,0
04:46:23 Mar 04 2024,93,69,0,0,0
04:46:27 Mar 04 2024,93,69,0,0,0
04:46:31 Mar 04 2024,94,70,0,0,0
04:46:35 Mar 04 2024,94,69,0,0,0
04:46:39 Mar 04 2024,94,70,0,0,0
04:46:43 Mar 04 2024,94,69,0,0,0
04:46:47 Mar 04 2024,93,66,0,0,0
04:46:51 Mar 04 2024,93,67,0,0,0
04:46:55 Mar 04 2024,93,67,0,0,0
04:46:59 Mar 04 2024,93,69,12,0,0
04:47:03 Mar 04 2024,93,69,0,0,0
04:47:07 Mar 04 2024,93,69,0,0,0
04:47:11 Mar 04 2024,93,69,37,0,0
04:47:15 Mar 04 2024,94,70,0,0,0
04:47:19 Mar 04 2024,94,74,0,0,0
04:47:23 Mar 04 2024,94,72,0,0,0
04:47:27 Mar 04 2024,95,69,0,0,0
04:47:31 Mar 04 2024,95,67,38,0,0
04:47:35 Mar 04 2024,95,68,0,0,0
04:47:39 Mar 04 2024,95,69,0,0,0
04:47:43 Mar 04 2024,95,68,0,0,0
04:47:47 Mar 04 2024,94,68,0,0,0
04:47:51 Mar 04 2024,95,69,0,0,0
04:47:55 Mar 04 2024,95,68,0,0,0
04:47:59 Mar 04 2024,95,67,0,0,0
04:48:03 Mar 04 2024,95,68,0,0,0
04:48:07 Mar 04 2024,96,71,0,0,0
04:48:11 Mar 04 2024,96,71,0,0,0
04:48:15 Mar 04 2024,96,68,0,0,0
04:48:19 Mar 04 2024,96,66,0,0,0
04:48:23 Mar 04 2024,96,66,0,0,0
04:48:27 Mar 04 2024,95,66,0,0,0
04:48:31 Mar 04 2024,95,64,0,0,0
04:48:35 Mar 04 2024,94,65,0,0,0
04:48:39 Mar 04 2024,95,67,0,0,0
04:48:43 Mar 04 2024,95,67,0,0,0
04:48:47 Mar 04 2024,95,64,0,0,0
04:48:51 Mar 04 2024,95,65,0,0,0
04:48:55 Mar 04 2024,95,67,0,0,0
04:48:59 Mar 04 2024,95,66,0,0,0
04:49:03 Mar 04 2024,95,66,0,0,0
04:49:07 Mar 04 2024,95,67,0,0,0
04:49:11 Mar 04 2024,95,68,0,0,0
04:49:15 Mar 04 2024,95,68,0,0,0
04:49:19 Mar 04 2024,95,69,0,0,0
04:49:23 Mar 04 2024,95,69,0,0,0
04:49:27 Mar 04 2024,95,69,0,0,0
04:49:31 Mar 04 2024,95,68,0,0,0
04:49:35 Mar 04 2024,95,68,0,0,0
04:49:39 Mar 04 2024,95,67,0,0,0
04:49:43 Mar 04 2024,95,66,0,0,0
04:49:47 Mar 04 2024,95,66,0,0,0
04:49:51 Mar 04 2024,95,66,0,0,0
04:49:55 Mar 04 2024,95,68,0,0,0
04:49:59 Mar 04 2024,95,69,0,0,0
04:50:03 Mar 04 2024,95,68,0,0,0
04:50:07 Mar 04 2024,95,70,0,0,0
04:50:11 Mar 04 2024,95,71,0,0,0
04:50:15 Mar 04 2024,95,70,0,0,0
04:50:19 Mar 04 2024,95,69,0,0,0
04:50:23 Mar 04 2024,95,70,0,0,0
04:50:27 Mar 04 2024,95,70,0,0,0
04:50:31 Mar 04 2024,95,71,0,0,0
04:50:35 Mar 04 2024,95,71,0,0,0
04:50:39 Mar 04 2024,94,71,0,0,0
04:50:43 Mar 04 2024,93,71,0,0,0
04:50:47 Mar 04 2024,93,70,0,0,0
04:50:51 Mar 04 2024,94,69,0,0,0
04:50:55 Mar 04 2024,95,67,0,0,0
04:50:59 Mar 04 2024,95,66,0,0,0
04:51:03 Mar 04 2024,96,67,0,0,0
04:51:07 Mar 04 2024,96,67,0,0,0
04:51:11 Mar 04 2024,96,67,0,0,0
04:51:15 Mar 04 2024,95,68,0,0,0
04:51:19 Mar 04 2024,95,69,0,0,0
04:51:23 Mar 04 2024,95,71,0,0,0
04:51:27 Mar 04 2024,95,73,0,0,0
04:51:31 Mar 04 2024,95,72,0,0,0
04:51:35 Mar 04 2024,95,68,0,0,0
04:51:39 Mar 04 2024,95,66,0,0,0
04:51:43 Mar 04 2024,95,68,0,0,0
04:51:47 Mar 04 2024,95,69,0,0,0
04:51:51 Mar 04 2024,95,68,0,0,0
04:51:55 Mar 04 2024,94,69,0,0,0
04:51:59 Mar 04 2024,94,70,0,0,0
04:52:03 Mar 04 2024,94,71,0,0,0
04:52:07 Mar 04 2024,94,71,0,0,0
04:52:11 Mar 04 2024,94,71,0,0,0
04:52:15 Mar 04 2024,94,71,0,0,0
04:52:19 Mar 04 2024,96,77,12,0,0
04:52:23 Mar 04 2024,95,80,9,0,0
04:52:27 Mar 04 2024,96,82,0,0,0
04:52:31 Mar 04 2024,94,78,0,0,0
04:52:35 Mar 04 2024,94,71,0,0,0
04:52:39 Mar 04 2024,95,68,0,0,0
04:52:43 Mar 04 2024,94,67,0,0,0
04:52:47 Mar 04 2024,95,67,0,0,0
04:52:51 Mar 04 2024,95,66,0,0,0
04:52:55 Mar 04 2024,95,67,0,0,0
04:52:59 Mar 04 2024,95,66,0,0,0
04:53:03 Mar 04 2024,95,66,0,0,0
04:53:07 Mar 04 2024,95,66,0,0,0
04:53:11 Mar 04 2024,95,65,0,0,0
04:53:15 Mar 04 2024,94,64,0,0,0
04:53:19 Mar 04 2024,95,64,0,0,0
04:53:23 Mar 04 2024,95,64,0,0,0
04:53:27 Mar 04 2024,94,65,0,0,0
04:53:31 Mar 04 2024,94,66,0,0,0
04:53:35 Mar 04 2024,94,67,0,0,0
04:53:39 Mar 04 2024,94,68,0,0,0
04:53:43 Mar 04 2024,94,67,0,0,0
04:53:47 Mar 04 2024,94,67,0,0,0
04:53:51 Mar 04 2024,93,68,0,0,0
04:53:55 Mar 04 2024,93,68,0,0,0
04:53:59 Mar 04 2024,94,66,0,0,0
04:54:03 Mar 04 2024,95,66,9,0,0
04:54:07 Mar 04 2024,95,71,0,0,0
04:54:11 Mar 04 2024,94,73,0,0,0
04:54:15 Mar 04 2024,94,70,0,0,0
04:54:19 Mar 04 2024,93,69,0,0,0
04:54:23 Mar 04 2024,93,68,0,0,0
04:54:27 Mar 04 2024,93,68,0,0,0
04:54:31 Mar 04 2024,94,69,0,0,0
04:54:35 Mar 04 2024,94,69,0,0,0
04:54:39 Mar 04 2024,93,68,0,0,0
04:54:43 Mar 04 2024,93,68,0,0,0
04:54:47 Mar 04 2024,93,68,0,0,0
04:54:51 Mar 04 2024,93,68,0,0,0
04:54:55 Mar 04 2024,94,69,0,0,0
04:54:59 Mar 04 2024,94,70,0,0,0
04:55:03 Mar 04 2024,94,69,0,0,0
04:55:07 Mar 04 2024,95,70,0,0,0
04:55:11 Mar 04 2024,95,71,0,0,0
04:55:15 Mar 04 2024,94,70,0,0,0
04:55:19 Mar 04 2024,94,69,0,0,0
04:55:23 Mar 04 2024,94,68,0,0,0
04:55:27 Mar 04 2024,94,71,0,0,0
04:55:31 Mar 04 2024,94,72,0,0,0
04:55:35 Mar 04 2024,94,70,0,0,0
04:55:39 Mar 04 2024,94,69,0,0,0
04:55:43 Mar 04 2024,94,68,0,0,0
04:55:47 Mar 04 2024,94,67,0,0,0
04:55:51 Mar 04 2024,95,68,0,0,0
04:55:55 Mar 04 2024,95,68,14,0,0
04:55:59 Mar 04 2024,95,70,8,0,0
04:56:03 Mar 04 2024,94,73,4,0,0
04:56:07 Mar 04 2024,94,77,15,0,0
04:56:11 Mar 04 2024,93,78,0,0,0
04:56:15 Mar 04 2024,93,77,0,0,0
04:56:19 Mar 04 2024,94,73,0,0,0
04:56:23 Mar 04 2024,94,70,0,0,0
04:56:27 Mar 04 2024,94,67,0,0,0
04:56:31 Mar 04 2024,95,65,0,0,0
04:56:35 Mar 04 2024,95,65,0,0,0
04:56:39 Mar 04 2024,95,64,0,0,0
04:56:43 Mar 04 2024,95,65,10,0,0
04:56:47 Mar 04 2024,95,67,0,0,0
04:56:51 Mar 04 2024,95,67,0,0,0
04:56:55 Mar 04 2024,94,63,0,0,0
04:56:59 Mar 04 2024,94,63,0,0,0
04:57:03 Mar 04 2024,94,65,0,0,0
04:57:07 Mar 04 2024,94,65,0,0,0
04:57:11 Mar 04 2024,94,66,0,0,0
04:57:15 Mar 04 2024,94,67,0,0,0
04:57:19 Mar 04 2024,94,66,0,0,0
04:57:23 Mar 04 2024,94,68,0,0,0
04:57:27 Mar 04 2024,94,69,0,0,0
04:57:31 Mar 04 2024,94,68,0,0,0
04:57:35 Mar 04 2024,94,69,0,0,0
04:57:39 Mar 04 2024,94,70,0,0,0
04:57:43 Mar 04 2024,94,68,0,0,0
04:57:47 Mar 04 2024,94,67,0,0,0
04:57:51 Mar 04 2024,94,70,0,0,0
04:57:55 Mar 04 2024,95,70,0,0,0
04:57:59 Mar 04 2024,95,70,0,0,0
04:58:03 Mar 04 2024,95,70,0,0,0
04:58:07 Mar 04 2024,95,69,0,0,0
04:58:11 Mar 04 2024,95,68,0,0,0
04:58:15 Mar 04 2024,94,68,0,0,0
04:58:19 Mar 04 2024,94,67,0,0,0
04:58:23 Mar 04 2024,94,69,0,0,0
04:58:27 Mar 04 2024,94,72,0,0,0
04:58:31 Mar 04 2024,94,71,0,0,0
04:58:35 Mar 04 2024,95,69,0,0,0
04:58:39 Mar 04 2024,95,68,0,0,0
04:58:43 Mar 04 2024,95,67,0,0,0
04:58:47 Mar 04 2024,95,67,0,0,0
04:58:51 Mar 04 2024,95,69,0,0,0
04:58:55 Mar 04 2024,95,68,0,0,0
04:58:59 Mar 04 2024,95,69,0,0,0
04:59:03 Mar 04 2024,95,70,0,0,0
04:59:07 Mar 04 2024,95,68,0,0,0
04:59:11 Mar 04 2024,95,66,0,0,0
04:59:15 Mar 04 2024,96,66,0,0,0
04:59:19 Mar 04 2024,96,67,0,0,0
04:59:23 Mar 04 2024,95,69,0,0,0
04:59:27 Mar 04 2024,95,70,0,0,0
04:59:31 Mar 04 2024,95,71,0,0,0
04:59:35 Mar 04 2024,95,71,0,0,0
04:59:39 Mar 04 2024,95,72,0,0,0
04:59:43 Mar 04 2024,95,72,5,0,0
04:59:47 Mar 04 2024,95,73,21,0,0
04:59:51 Mar 04 2024,95,66,11,0,0
04:59:55 Mar 04 2024,95,68,0,0,0
04:59:59 Mar 04 2024,95,67,0,0,0
05:00:03 Mar 04 2024,95,70,0,0,0
05:00:07 Mar 04 2024,96,68,0,0,0
05:00:11 Mar 04 2024,96,67,0,0,0
05:00:15 Mar 04 2024,95,68,0,0,0
05:00:19 Mar 04 2024,95,68,0,0,0
05:00:23 Mar 04 2024,95,67,0,0,0
05:00:27 Mar 04 2024,95,68,0,0,0
05:00:31 Mar 04 2024,95,70,0,0,0
05:00:35 Mar 04 2024,95,70,0,0,0
05:00:39 Mar 04 2024,95,69,0,0,0
05:00:43 Mar 04 2024,95,70,0,0,0
05:00:47 Mar 04 2024,95,68,0,0,0
05:00:51 Mar 04 2024,95,67,0,0,0
05:00:55 Mar 04 2024,95,67,0,0,0
05:00:59 Mar 04 2024,95,67,0,0,0
05:01:03 Mar 04 2024,94,68,11,0,0
05:01:07 Mar 04 2024,94,68,5,0,0
05:01:11 Mar 04 2024,94,68,21,0,0
05:01:15 Mar 04 2024,94,66,1,0,0
05:01:19 Mar 04 2024,94,68,0,0,0
05:01:23 Mar 04 2024,95,70,0,0,0
05:01:27 Mar 04 2024,96,65,0,0,0
05:01:31 Mar 04 2024,96,63,0,0,0
05:01:35 Mar 04 2024,96,64,0,0,0
05:01:39 Mar 04 2024,96,65,0,0,0
05:01:43 Mar 04 2024,96,66,0,0,0
05:01:47 Mar 04 2024,95,66,0,0,0
05:01:51 Mar 04 2024,95,67,0,0,0
05:01:55 Mar 04 2024,95,67,0,0,0
05:01:59 Mar 04 2024,95,66,0,0,0
05:02:03 Mar 04 2024,95,67,0,0,0
05:02:07 Mar 04 2024,96,67,0,0,0
05:02:11 Mar 04 2024,96,68,0,0,0
05:02:15 Mar 04 2024,96,70,0,0,0
05:02:19 Mar 04 2024,96,69,0,0,0
05:02:23 Mar 04 2024,96,68,0,0,0
05:02:27 Mar 04 2024,96,68,0,0,0
05:02:31 Mar 04 2024,95,67,0,0,0
05:02:35 Mar 04 2024,96,67,0,0,0
05:02:39 Mar 04 2024,96,66,0,0,0
05:02:43 Mar 04 2024,95,66,0,0,0
05:02:47 Mar 04 2024,95,67,0,0,0
05:02:51 Mar 04 2024,95,68,0,0,0
05:02:55 Mar 04 2024,95,67,0,0,0
05:02:59 Mar 04 2024,94,66,0,0,0
05:03:03 Mar 04 2024,94,66,0,0,0
05:03:07 Mar 04 2024,94,68,0,0,0
05:03:11 Mar 04 2024,94,72,0,0,0
05:03:15 Mar 04 2024,94,74,0,0,0
05:03:19 Mar 04 2024,93,73,0,0,0
05:03:23 Mar 04 2024,93,71,0,0,0
05:03:27 Mar 04 2024,94,69,0,0,0
05:03:31 Mar 04 2024,94,69,0,0,0
05:03:35 Mar 04 2024,95,70,0,0,0
05:03:39 Mar 04 2024,95,69,0,0,0
05:03:43 Mar 04 2024,95,69,0,0,0
05:03:47 Mar 04 2024,95,71,0,0,0
05:03:51 Mar 04 2024,95,70,5,0,0
05:03:55 Mar 04 2024,95,70,31,0,0
05:03:59 Mar 04 2024,95,70,2,0,0
05:04:03 Mar 04 2024,94,69,0,0,0
05:04:07 Mar 04 2024,95,70,0,0,0
05:04:11 Mar 04 2024,96,69,0,0,0
05:04:15 Mar 04 2024,96,67,0,0,0
05:04:19 Mar 04 2024,96,70,0,0,0
05:04:23 Mar 04 2024,96,74,0,0,0
05:04:27 Mar 04 2024,96,73,0,0,0
05:04:31 Mar 04 2024,95,71,0,0,0
05:04:35 Mar 04 2024,95,70,0,0,0
05:04:39 Mar 04 2024,94,67,0,0,0
05:04:43 Mar 04 2024,94,67,0,0,0
05:04:47 Mar 04 2024,95,66,0,0,0
05:04:51 Mar 04 2024,95,67,0,0,0
05:04:55 Mar 04 2024,96,68,0,0,0
05:04:59 Mar 04 2024,96,68,0,0,0
05:05:03 Mar 04 2024,96,67,0,0,0
05:05:07 Mar 04 2024,95,67,0,0,0
05:05:11 Mar 04 2024,95,67,0,0,0
05:05:15 Mar 04 2024,95,66,0,0,0
05:05:19 Mar 04 2024,95,67,0,0,0
05:05:23 Mar 04 2024,95,68,0,0,0
05:05:27 Mar 04 2024,95,68,0,0,0
05:05:31 Mar 04 2024,95,69,0,0,0
05:05:35 Mar 04 2024,95,69,0,0,0
05:05:39 Mar 04 2024,95,69,4,0,0
05:05:43 Mar 04 2024,95,69,17,0,0
05:05:47 Mar 04 2024,95,69,10,0,0
05:05:51 Mar 04 2024,95,69,39,0,0
05:05:55 Mar 04 2024,95,75,12,0,0
05:05:59 Mar 04 2024,95,77,0,0,0
05:06:03 Mar 04 2024,95,77,23,0,0
05:06:07 Mar 04 2024,95,73,0,0,0
05:06:11 Mar 04 2024,94,62,0,0,0
05:06:15 Mar 04 2024,94,63,0,0,0
05:06:19 Mar 04 2024,95,61,0,0,0
05:06:23 Mar 04 2024,94,61,0,0,0
05:06:27 Mar 04 2024,94,64,0,0,0
05:06:31 Mar 04 2024,95,65,0,0,0
05:06:35 Mar 04 2024,95,62,0,0,0
05:06:39 Mar 04 2024,95,62,0,0,0
05:06:43 Mar 04 2024,95,64,0,0,0
05:06:47 Mar 04 2024,95,65,0,0,0
05:06:51 Mar 04 2024,95,63,6,0,0
05:06:55 Mar 04 2024,95,65,13,0,0
05:06:59 Mar 04 2024,96,71,2,0,0
05:07:03 Mar 04 2024,96,74,0,0,0
05:07:07 Mar 04 2024,96,69,0,0,0
05:07:11 Mar 04 2024,94,63,0,0,0
05:07:15 Mar 04 2024,94,65,0,0,0
05:07:19 Mar 04 2024,95,66,7,0,0
05:07:23 Mar 04 2024,96,68,5,0,0
05:07:27 Mar 04 2024,96,68,12,0,0
05:07:31 Mar 04 2024,96,68,0,0,0
05:07:35 Mar 04 2024,96,70,0,0,0
05:07:39 Mar 04 2024,96,72,5,0,0
05:07:43 Mar 04 2024,94,67,24,0,0
05:07:47 Mar 04 2024,94,68,10,0,0
05:07:51 Mar 04 2024,95,68,0,0,0
05:07:55 Mar 04 2024,95,68,0,0,0
05:07:59 Mar 04 2024,95,67,0,0,0
05:08:03 Mar 04 2024,96,67,0,0,0
05:08:07 Mar 04 2024,96,67,8,0,0
05:08:11 Mar 04 2024,96,67,21,0,0
05:08:15 Mar 04 2024,96,71,0,0,0
05:08:19 Mar 04 2024,95,75,0,0,0
05:08:23 Mar 04 2024,95,76,2,0,0
05:08:27 Mar 04 2024,94,74,12,0,0
05:08:31 Mar 04 2024,94,74,16,0,0
05:08:35 Mar 04 2024,95,72,11,0,0
05:08:39 Mar 04 2024,95,71,13,0,0
05:08:43 Mar 04 2024,95,67,0,0,0
05:08:47 Mar 04 2024,95,64,1,0,0
05:08:51 Mar 04 2024,95,63,8,0,0
05:08:55 Mar 04 2024,95,64,3,0,0
05:08:59 Mar 04 2024,95,64,2,0,0
05:09:03 Mar 04 2024,94,66,0,0,0
05:09:07 Mar 04 2024,94,65,0,0,0
05:09:11 Mar 04 2024,95,63,3,0,0
05:09:15 Mar 04 2024,95,62,2,0,0
05:09:19 Mar 04 2024,95,61,1,0,0
05:09:23 Mar 04 2024,95,62,4,0,0
05:09:27 Mar 04 2024,95,63,0,0,0
05:09:31 Mar 04 2024,95,65,0,0,0
05:09:35 Mar 04 2024,95,66,0,0,0
05:09:39 Mar 04 2024,96,63,13,0,0
05:09:43 Mar 04 2024,96,64,0,0,0
05:09:47 Mar 04 2024,96,66,0,0,0
05:09:51 Mar 04 2024,96,64,0,0,0
05:09:55 Mar 04 2024,96,66,0,0,0
05:09:59 Mar 04 2024,96,67,0,0,0
05:10:03 Mar 04 2024,96,65,0,0,0
05:10:07 Mar 04 2024,95,63,0,0,0
05:10:11 Mar 04 2024,95,65,0,0,0
05:10:15 Mar 04 2024,95,64,0,0,0
05:10:19 Mar 04 2024,95,61,0,0,0
05:10:23 Mar 04 2024,95,62,0,0,0
05:10:27 Mar 04 2024,96,64,0,0,0
05:10:31 Mar 04 2024,96,64,0,0,0
05:10:35 Mar 04 2024,96,63,0,0,0
05:10:39 Mar 04 2024,96,62,0,0,0
05:10:43 Mar 04 2024,96,62,14,0,0
05:10:47 Mar 04 2024,96,62,0,0,0
05:10:51 Mar 04 2024,96,65,0,0,0
05:10:55 Mar 04 2024,96,65,3,0,0
05:10:59 Mar 04 2024,96,65,19,0,0
05:11:03 Mar 04 2024,95,65,2,0,0
05:11:07 Mar 04 2024,95,68,3,0,0
05:11:11 Mar 04 2024,96,70,0,0,0
05:11:15 Mar 04 2024,96,67,13,0,0
05:11:19 Mar 04 2024,95,63,8,0,0
05:11:23 Mar 04 2024,95,62,3,0,0
05:11:27 Mar 04 2024,94,62,9,0,0
05:11:31 Mar 04 2024,95,64,0,0,0
05:11:35 Mar 04 2024,96,67,0,0,0
05:11:39 Mar 04 2024,95,69,0,0,0
05:11:43 Mar 04 2024,95,67,0,0,0
05:11:47 Mar 04 2024,95,65,0,0,0
05:11:51 Mar 04 2024,96,64,0,0,0
05:11:55 Mar 04 2024,96,62,2,0,0
05:11:59 Mar 04 2024,95,62,0,0,0
05:12:03 Mar 04 2024,95,63,0,0,0
05:12:07 Mar 04 2024,95,63,0,0,0
05:12:11 Mar 04 2024,95,63,1,0,0
05:12:15 Mar 04 2024,95,64,0,0,0
05:12:19 Mar 04 2024,95,65,3,0,0
05:12:23 Mar 04 2024,96,67,0,0,0
05:12:27 Mar 04 2024,96,67,1,0,0
05:12:31 Mar 04 2024,96,67,0,0,0
05:12:35 Mar 04 2024,96,67,18,0,0
